name,product_category,collection_family,sex,color,size,price,sell_through,predicted_tier,recommended_discount,discount_reason
Morgex Tote Bag,Accessories,Morgex,Men,Grey Melange,One Size,118.99,0.875,fast_mover,0,Restock — no discount needed
Morgex Graphic Shorts,Shorts,Morgex,Women,Bright Red,XXL,71.99,0.875,fast_mover,0,Restock — no discount needed
Box Logo Scarf,Accessories,Box Logo,Women,Pale Mint,One Size,79.99,0.875,fast_mover,0,Restock — no discount needed
Geographic Polo,Polo,Geographic,Men,Yellow Sunshine,XS,100.99,0.876,fast_mover,0,Restock — no discount needed
Circular Cap,Accessories,Circular,Women,Pale Mint,One Size,118.99,0.876,fast_mover,0,Restock — no discount needed
Patch Pants,Pants,Patch,Women,Black Beauty,XXL,115.99,0.876,fast_mover,0,Restock — no discount needed
Tribe Socks,Accessories,Tribe,Women,Forest Green,L,83.99,0.876,fast_mover,0,Restock — no discount needed
Geographic Print T-Shirt,T-Shirt,Geographic,Men,Beige Sand,XXL,89.99,0.877,fast_mover,0,Restock — no discount needed
Iconic Stretch Polo,Polo,Iconic,Women,Pale Mint,XXL,69.99,0.877,fast_mover,0,Restock — no discount needed
Box Logo Logo Sweatshirt,Sweatshirt,Box Logo,Women,Bright Red,M,134.99,0.877,fast_mover,0,Restock — no discount needed
Box Logo Shirt,Shirt,Box Logo,Women,Bright White,XXL,105.99,0.877,fast_mover,0,Restock — no discount needed
Box Logo Heritage T-Shirt,T-Shirt,Box Logo,Women,Bright Red,XL,86.99,0.878,fast_mover,0,Restock — no discount needed
Geographic Quilted Pants,Pants,Geographic,Men,Old Rose,M,144.99,0.878,fast_mover,0,Restock — no discount needed
Tribe Heritage T-Shirt,T-Shirt,Tribe,Women,Black Beauty,XS,38.99,0.878,fast_mover,0,Restock — no discount needed
Patch Stripe Shirt,Shirt,Patch,Men,Khaki,XXL,90.99,0.879,fast_mover,0,Restock — no discount needed
Box Logo T-Shirt,T-Shirt,Box Logo,Men,Yellow Sunshine,S,70.99,0.88,fast_mover,0,Restock — no discount needed
Iconic Logo Shorts,Shorts,Iconic,Men,White Whisper,L,59.99,0.88,fast_mover,0,Restock — no discount needed
Morgex Logo Sweatshirt,Sweatshirt,Morgex,Men,Bright Red,XXL,153.99,0.881,fast_mover,0,Restock — no discount needed
Circular Print Shirt,Shirt,Circular,Men,Navy,XXL,102.99,0.881,fast_mover,0,Restock — no discount needed
Circular Stretch Polo,Polo,Circular,Women,Yellow Sunshine,L,80.99,0.881,fast_mover,0,Restock — no discount needed
Box Logo Half-Zip Polo,Polo,Box Logo,Men,Khaki,XXL,106.99,0.881,fast_mover,0,Restock — no discount needed
Rainforest Stripe Pants,Pants,Rainforest,Men,Free Blue,XXL,140.99,0.882,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Shorts,Shorts,Morgex,Men,Blue Marine,S,92.99,0.882,fast_mover,0,Restock — no discount needed
Tribe Stretch Shorts,Shorts,Tribe,Women,Beige Sand,M,50.99,0.883,fast_mover,0,Restock — no discount needed
Box Logo Quilted Shorts,Shorts,Box Logo,Men,Petit Four,XS,68.99,0.883,fast_mover,0,Restock — no discount needed
Circular Quilted Sweatshirt,Sweatshirt,Circular,Women,Bright White,XL,125.99,0.884,fast_mover,0,Restock — no discount needed
Circular Stretch T-Shirt,T-Shirt,Circular,Women,Burgundy,M,73.99,0.884,fast_mover,0,Restock — no discount needed
Tribe Stretch Polo,Polo,Tribe,Women,Old Rose,XXL,72.99,0.884,fast_mover,0,Restock — no discount needed
Iconic Graphic T-Shirt,T-Shirt,Iconic,Women,Green Lichen,XL,86.99,0.884,fast_mover,0,Restock — no discount needed
Tribe Print Shorts,Shorts,Tribe,Men,Free Blue,M,62.99,0.884,fast_mover,0,Restock — no discount needed
Morgex Logo Sweatshirt,Sweatshirt,Morgex,Women,Pale Mint,XL,168.99,0.885,fast_mover,0,Restock — no discount needed
Patch Print Shirt,Shirt,Patch,Women,Pale Mint,XS,98.99,0.885,fast_mover,0,Restock — no discount needed
Geographic Heritage T-Shirt,T-Shirt,Geographic,Women,Yellow Sunshine,XL,92.99,0.886,fast_mover,0,Restock — no discount needed
Morgex Pants,Pants,Morgex,Men,Grey Melange,S,105.99,0.887,fast_mover,0,Restock — no discount needed
Box Logo Stretch Shoes,Shoes,Box Logo,Men,Burgundy,43,91.99,0.888,fast_mover,0,Restock — no discount needed
Box Logo Logo Polo,Polo,Box Logo,Men,Forest Green,S,75.99,0.888,fast_mover,0,Restock — no discount needed
Iconic Shirt,Shirt,Iconic,Men,Orange Tangerine,XS,130.99,0.888,fast_mover,0,Restock — no discount needed
Box Logo Half-Zip Shoes,Shoes,Box Logo,Women,Old Rose,37,161.99,0.889,fast_mover,0,Restock — no discount needed
Box Logo Quilted Shirt,Shirt,Box Logo,Men,Khaki,XL,105.99,0.889,fast_mover,0,Restock — no discount needed
Patch Backpack,Accessories,Patch,Women,Green Lichen,One Size,34.99,0.89,fast_mover,0,Restock — no discount needed
Box Logo Shoes,Shoes,Box Logo,Men,Navy,46,111.99,0.89,fast_mover,0,Restock — no discount needed
Tribe Stripe T-Shirt,T-Shirt,Tribe,Men,Orange Tangerine,L,84.99,0.89,fast_mover,0,Restock — no discount needed
Trail Graphic Shoes,Shoes,Trail,Women,Khaki,36,139.99,0.89,fast_mover,0,Restock — no discount needed
Morgex Beanie,Accessories,Morgex,Men,White Whisper,One Size,92.99,0.891,fast_mover,0,Restock — no discount needed
Rainforest Stripe Sweatshirt,Sweatshirt,Rainforest,Women,Bright Red,S,148.99,0.893,fast_mover,0,Restock — no discount needed
Iconic Half-Zip Shorts,Shorts,Iconic,Men,Grey Melange,M,82.99,0.893,fast_mover,0,Restock — no discount needed
Geographic Scarf,Accessories,Geographic,Women,Orange Tangerine,One Size,97.99,0.894,fast_mover,0,Restock — no discount needed
Iconic Socks,Accessories,Iconic,Men,Forest Green,S,104.99,0.894,fast_mover,0,Restock — no discount needed
Rainforest Quilted Shirt,Shirt,Rainforest,Women,Forest Green,M,114.99,0.894,fast_mover,0,Restock — no discount needed
Geographic T-Shirt,T-Shirt,Geographic,Men,Blue Marine,M,45.99,0.895,fast_mover,0,Restock — no discount needed
Morgex Print Shorts,Shorts,Morgex,Men,Olive,L,59.99,0.895,fast_mover,0,Restock — no discount needed
Circular Waist Bag,Accessories,Circular,Women,Forest Green,One Size,111.99,0.896,fast_mover,0,Restock — no discount needed
Morgex Print T-Shirt,T-Shirt,Morgex,Men,White Whisper,L,39.99,0.897,fast_mover,0,Restock — no discount needed
Sun-Lover Graphic Swimwear,Swimwear,Sun-Lover,Men,White Whisper,M,56.99,0.897,fast_mover,0,Restock — no discount needed
Tribe Stripe Polo,Polo,Tribe,Women,White Whisper,L,105.99,0.897,fast_mover,0,Restock — no discount needed
Patch Shirt,Shirt,Patch,Women,Forest Green,M,138.99,0.897,fast_mover,0,Restock — no discount needed
Wave Swimwear,Swimwear,Wave,Men,Free Blue,XS,50.99,0.898,fast_mover,0,Restock — no discount needed
Rainforest Stripe Sweatshirt,Sweatshirt,Rainforest,Men,Free Blue,M,141.99,0.898,fast_mover,0,Restock — no discount needed
Patch Heritage Shirt,Shirt,Patch,Women,Stone Grey,L,147.99,0.898,fast_mover,0,Restock — no discount needed
Trail Graphic Shoes,Shoes,Trail,Men,Black Beauty,40,160.99,0.898,fast_mover,0,Restock — no discount needed
Iconic Logo Pants,Pants,Iconic,Women,Petit Four,M,91.99,0.898,fast_mover,0,Restock — no discount needed
Tribe Pants,Pants,Tribe,Men,Pale Mint,M,95.99,0.899,fast_mover,0,Restock — no discount needed
Patch Stripe Polo,Polo,Patch,Women,Olive,M,109.99,0.899,fast_mover,0,Restock — no discount needed
Circular Polo,Polo,Circular,Women,Olive,L,68.99,0.899,fast_mover,0,Restock — no discount needed
Iconic Pants,Pants,Iconic,Men,Snow White,L,142.99,0.9,fast_mover,0,Restock — no discount needed
Morgex Stretch Shirt,Shirt,Morgex,Men,Olive,XXL,118.99,0.9,fast_mover,0,Restock — no discount needed
Iconic Stretch T-Shirt,T-Shirt,Iconic,Women,Bright Red,M,68.99,0.9,fast_mover,0,Restock — no discount needed
Patch Heritage Shirt,Shirt,Patch,Men,Yellow Sunshine,S,91.99,0.9,fast_mover,0,Restock — no discount needed
Iconic Belt,Accessories,Iconic,Men,Khaki,One Size,21.99,0.9,fast_mover,0,Restock — no discount needed
Rainforest Stripe Sweatshirt,Sweatshirt,Rainforest,Men,Olive,XXL,149.99,0.901,fast_mover,0,Restock — no discount needed
Iconic Logo Polo,Polo,Iconic,Women,Green Lichen,L,101.99,0.902,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Polo,Polo,Rainforest,Men,Snow White,L,96.99,0.902,fast_mover,0,Restock — no discount needed
Tribe Shirt,Shirt,Tribe,Men,Blue Marine,S,99.99,0.903,fast_mover,0,Restock — no discount needed
Slate Heritage Shoes,Shoes,Slate,Women,Snow White,42,130.99,0.904,fast_mover,0,Restock — no discount needed
Patch Stretch Pants,Pants,Patch,Men,Olive,XL,103.99,0.905,fast_mover,0,Restock — no discount needed
Rainforest Heritage Pants,Pants,Rainforest,Men,Orange Tangerine,XXL,100.99,0.906,fast_mover,0,Restock — no discount needed
Patch Heritage Sweatshirt,Sweatshirt,Patch,Men,Grey Melange,L,119.99,0.906,fast_mover,0,Restock — no discount needed
Patch Heritage Shirt,Shirt,Patch,Men,Petit Four,M,130.99,0.906,fast_mover,0,Restock — no discount needed
Patch Logo Pants,Pants,Patch,Women,Pale Mint,XS,154.99,0.906,fast_mover,0,Restock — no discount needed
Geographic Quilted Polo,Polo,Geographic,Women,Free Blue,M,65.99,0.907,fast_mover,0,Restock — no discount needed
Box Logo Graphic Swimwear,Swimwear,Box Logo,Women,White Whisper,S,59.99,0.909,fast_mover,0,Restock — no discount needed
Morgex Stretch T-Shirt,T-Shirt,Morgex,Men,Olive,M,82.99,0.909,fast_mover,0,Restock — no discount needed
Rainforest T-Shirt,T-Shirt,Rainforest,Women,Snow White,M,72.99,0.911,fast_mover,0,Restock — no discount needed
Tribe Sweatshirt,Sweatshirt,Tribe,Women,Beige Sand,L,142.99,0.911,fast_mover,0,Restock — no discount needed
Wave Print Swimwear,Swimwear,Wave,Women,Orange Tangerine,S,68.99,0.911,fast_mover,0,Restock — no discount needed
Rainforest Shorts,Shorts,Rainforest,Men,Orange Tangerine,L,75.99,0.911,fast_mover,0,Restock — no discount needed
Box Logo Half-Zip T-Shirt,T-Shirt,Box Logo,Men,Old Rose,XS,46.99,0.911,fast_mover,0,Restock — no discount needed
Patch Pants,Pants,Patch,Men,Grey Melange,S,107.99,0.912,fast_mover,0,Restock — no discount needed
Geographic Gloves,Accessories,Geographic,Men,Bright White,L,114.99,0.912,fast_mover,0,Restock — no discount needed
Box Logo Logo Swimwear,Swimwear,Box Logo,Men,Caviar,M,44.99,0.912,fast_mover,0,Restock — no discount needed
Box Logo Half-Zip Swimwear,Swimwear,Box Logo,Women,Orange Tangerine,L,66.99,0.913,fast_mover,0,Restock — no discount needed
Box Logo Heritage Shoes,Shoes,Box Logo,Women,Orange Tangerine,40,178.99,0.913,fast_mover,0,Restock — no discount needed
Iconic Quilted Pants,Pants,Iconic,Men,Grey Melange,XL,146.99,0.914,fast_mover,0,Restock — no discount needed
Morgex Quilted T-Shirt,T-Shirt,Morgex,Men,Pale Mint,L,75.99,0.914,fast_mover,0,Restock — no discount needed
Tribe Graphic Shorts,Shorts,Tribe,Women,Pale Mint,L,77.99,0.914,fast_mover,0,Restock — no discount needed
Rainforest Socks,Accessories,Rainforest,Women,Forest Green,M,101.99,0.915,fast_mover,0,Restock — no discount needed
Iconic Half-Zip Sweatshirt,Sweatshirt,Iconic,Women,Burgundy,S,117.99,0.915,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Polo,Polo,Morgex,Women,Blue Marine,XL,88.99,0.916,fast_mover,0,Restock — no discount needed
Geographic Tote Bag,Accessories,Geographic,Men,Bright White,One Size,40.99,0.917,fast_mover,0,Restock — no discount needed
Patch T-Shirt,T-Shirt,Patch,Women,Free Blue,XL,51.99,0.917,fast_mover,0,Restock — no discount needed
Morgex Polo,Polo,Morgex,Women,Free Blue,XL,85.99,0.918,fast_mover,0,Restock — no discount needed
Iconic Sweatshirt,Sweatshirt,Iconic,Women,Navy,M,146.99,0.918,fast_mover,0,Restock — no discount needed
Iconic Bucket Hat,Accessories,Iconic,Men,Caviar,One Size,110.99,0.918,fast_mover,0,Restock — no discount needed
Box Logo Logo T-Shirt,T-Shirt,Box Logo,Men,Pale Mint,M,45.99,0.92,fast_mover,0,Restock — no discount needed
Tribe Logo Shorts,Shorts,Tribe,Men,Orange Tangerine,M,50.99,0.92,fast_mover,0,Restock — no discount needed
Patch Cap,Accessories,Patch,Men,Caviar,One Size,94.99,0.921,fast_mover,0,Restock — no discount needed
Iconic Half-Zip Pants,Pants,Iconic,Women,Forest Green,XL,154.99,0.921,fast_mover,0,Restock — no discount needed
Iconic Graphic Sweatshirt,Sweatshirt,Iconic,Women,Black Beauty,M,116.99,0.921,fast_mover,0,Restock — no discount needed
Box Logo Stripe Swimwear,Swimwear,Box Logo,Men,Old Rose,L,54.99,0.921,fast_mover,0,Restock — no discount needed
Tribe Logo T-Shirt,T-Shirt,Tribe,Men,Burgundy,XL,57.99,0.921,fast_mover,0,Restock — no discount needed
Trail Shoes,Shoes,Trail,Women,Petit Four,36,182.99,0.921,fast_mover,0,Restock — no discount needed
Box Logo Gloves,Accessories,Box Logo,Men,Blue Marine,S,90.99,0.923,fast_mover,0,Restock — no discount needed
Circular Logo T-Shirt,T-Shirt,Circular,Women,Old Rose,XS,39.99,0.923,fast_mover,0,Restock — no discount needed
Circular Stripe Sweatshirt,Sweatshirt,Circular,Men,Yellow Sunshine,S,143.99,0.923,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Shorts,Shorts,Rainforest,Women,Pale Mint,L,54.99,0.923,fast_mover,0,Restock — no discount needed
Box Logo Logo Shoes,Shoes,Box Logo,Men,White Whisper,44,159.99,0.923,fast_mover,0,Restock — no discount needed
Patch Heritage Polo,Polo,Patch,Men,Petit Four,L,71.99,0.923,fast_mover,0,Restock — no discount needed
Iconic Quilted Shirt,Shirt,Iconic,Men,White Whisper,M,87.99,0.924,fast_mover,0,Restock — no discount needed
Morgex Stretch T-Shirt,T-Shirt,Morgex,Men,Black Beauty,XS,38.99,0.925,fast_mover,0,Restock — no discount needed
Tribe T-Shirt,T-Shirt,Tribe,Men,Stone Grey,L,72.99,0.925,fast_mover,0,Restock — no discount needed
Tribe Half-Zip Shirt,Shirt,Tribe,Women,Bright Red,XXL,109.99,0.926,fast_mover,0,Restock — no discount needed
Box Logo Sweatshirt,Sweatshirt,Box Logo,Men,Bright Red,XL,167.99,0.926,fast_mover,0,Restock — no discount needed
Box Logo Stripe T-Shirt,T-Shirt,Box Logo,Women,Burgundy,M,61.99,0.927,fast_mover,0,Restock — no discount needed
Circular Stretch Pants,Pants,Circular,Men,Bright White,XXL,144.99,0.927,fast_mover,0,Restock — no discount needed
Tribe Shirt,Shirt,Tribe,Women,Stone Grey,XL,96.99,0.928,fast_mover,0,Restock — no discount needed
Geographic Stretch Polo,Polo,Geographic,Men,Yellow Sunshine,XS,83.99,0.928,fast_mover,0,Restock — no discount needed
Tribe Heritage Sweatshirt,Sweatshirt,Tribe,Men,Caviar,M,153.99,0.928,fast_mover,0,Restock — no discount needed
Trail Heritage Shoes,Shoes,Trail,Women,Stone Grey,37,116.99,0.928,fast_mover,0,Restock — no discount needed
Morgex Stretch Shirt,Shirt,Morgex,Women,Petit Four,S,92.99,0.929,fast_mover,0,Restock — no discount needed
Rainforest Stretch T-Shirt,T-Shirt,Rainforest,Men,Forest Green,M,73.99,0.93,fast_mover,0,Restock — no discount needed
Box Logo Quilted Shorts,Shorts,Box Logo,Men,Blue Marine,M,86.99,0.93,fast_mover,0,Restock — no discount needed
Iconic Print Shorts,Shorts,Iconic,Women,Burgundy,L,52.99,0.931,fast_mover,0,Restock — no discount needed
Box Logo Polo,Polo,Box Logo,Men,Forest Green,XS,71.99,0.932,fast_mover,0,Restock — no discount needed
Trail Stripe Shoes,Shoes,Trail,Women,Caviar,37,155.99,0.932,fast_mover,0,Restock — no discount needed
Iconic Shorts,Shorts,Iconic,Men,Black Beauty,XS,58.99,0.933,fast_mover,0,Restock — no discount needed
Circular Sweatshirt,Sweatshirt,Circular,Men,Bright White,M,138.99,0.934,fast_mover,0,Restock — no discount needed
Box Logo Shirt,Shirt,Box Logo,Men,Burgundy,M,140.99,0.934,fast_mover,0,Restock — no discount needed
Morgex Sweatshirt,Sweatshirt,Morgex,Women,Navy,XL,106.99,0.935,fast_mover,0,Restock — no discount needed
Circular Stretch T-Shirt,T-Shirt,Circular,Men,Snow White,XS,42.99,0.935,fast_mover,0,Restock — no discount needed
Morgex Quilted Shorts,Shorts,Morgex,Men,Grey Melange,L,62.99,0.935,fast_mover,0,Restock — no discount needed
Patch Sweatshirt,Sweatshirt,Patch,Women,Green Lichen,XS,149.99,0.937,fast_mover,0,Restock — no discount needed
Circular Print Pants,Pants,Circular,Men,Green Lichen,L,140.99,0.937,fast_mover,0,Restock — no discount needed
Geographic T-Shirt,T-Shirt,Geographic,Women,Caviar,XL,48.99,0.937,fast_mover,0,Restock — no discount needed
Iconic Logo Shorts,Shorts,Iconic,Men,Navy,S,52.99,0.938,fast_mover,0,Restock — no discount needed
Box Logo Heritage Shoes,Shoes,Box Logo,Men,Green Lichen,44,159.99,0.938,fast_mover,0,Restock — no discount needed
Morgex Heritage Sweatshirt,Sweatshirt,Morgex,Women,Petit Four,M,167.99,0.938,fast_mover,0,Restock — no discount needed
Morgex Stretch Shorts,Shorts,Morgex,Women,Caviar,XL,59.99,0.938,fast_mover,0,Restock — no discount needed
Iconic Logo Sweatshirt,Sweatshirt,Iconic,Men,Khaki,M,159.99,0.939,fast_mover,0,Restock — no discount needed
Rainforest Heritage Shorts,Shorts,Rainforest,Men,Bright White,XL,70.99,0.94,fast_mover,0,Restock — no discount needed
Patch Graphic T-Shirt,T-Shirt,Patch,Women,Black Beauty,S,80.99,0.94,fast_mover,0,Restock — no discount needed
Rainforest Stripe Polo,Polo,Rainforest,Men,Bright Red,M,98.99,0.941,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Sweatshirt,Sweatshirt,Rainforest,Men,Beige Sand,XXL,110.99,0.941,fast_mover,0,Restock — no discount needed
Circular Logo Shirt,Shirt,Circular,Men,Caviar,XS,133.99,0.941,fast_mover,0,Restock — no discount needed
Box Logo Stripe T-Shirt,T-Shirt,Box Logo,Men,Stone Grey,XXL,85.99,0.942,fast_mover,0,Restock — no discount needed
Morgex Half-Zip Polo,Polo,Morgex,Men,Yellow Sunshine,M,75.99,0.942,fast_mover,0,Restock — no discount needed
Geographic Quilted Shorts,Shorts,Geographic,Men,Olive,XL,63.99,0.945,fast_mover,0,Restock — no discount needed
Box Logo Heritage Shirt,Shirt,Box Logo,Women,Green Lichen,XL,85.99,0.945,fast_mover,0,Restock — no discount needed
Geographic Stretch Polo,Polo,Geographic,Women,Snow White,L,68.99,0.946,fast_mover,0,Restock — no discount needed
Geographic Half-Zip T-Shirt,T-Shirt,Geographic,Women,Green Lichen,XXL,51.99,0.946,fast_mover,0,Restock — no discount needed
Tribe Quilted Shorts,Shorts,Tribe,Men,Bright White,L,86.99,0.947,fast_mover,0,Restock — no discount needed
Box Logo Quilted Polo,Polo,Box Logo,Women,White Whisper,M,96.99,0.949,fast_mover,0,Restock — no discount needed
Patch Graphic Shorts,Shorts,Patch,Men,White Whisper,XXL,53.99,0.95,fast_mover,0,Restock — no discount needed
Rainforest Half-Zip Shirt,Shirt,Rainforest,Women,Free Blue,M,94.99,0.95,fast_mover,0,Restock — no discount needed
Rainforest Stretch Sweatshirt,Sweatshirt,Rainforest,Women,Forest Green,XS,130.99,0.95,fast_mover,0,Restock — no discount needed
Rainforest Logo Shirt,Shirt,Rainforest,Men,Grey Melange,M,112.99,0.95,fast_mover,0,Restock — no discount needed
Iconic Graphic Pants,Pants,Iconic,Men,Burgundy,XS,135.99,0.951,fast_mover,0,Restock — no discount needed
Box Logo Shoes,Shoes,Box Logo,Men,Yellow Sunshine,43,103.99,0.951,fast_mover,0,Restock — no discount needed
Box Logo Stretch Shoes,Shoes,Box Logo,Women,Petit Four,40,89.99,0.951,fast_mover,0,Restock — no discount needed
Iconic Pants,Pants,Iconic,Men,Bright Red,XS,145.99,0.952,fast_mover,0,Restock — no discount needed
Patch Graphic Pants,Pants,Patch,Men,Stone Grey,XL,120.99,0.955,fast_mover,0,Restock — no discount needed
Circular Logo Pants,Pants,Circular,Men,Olive,M,101.99,0.955,fast_mover,0,Restock — no discount needed
Morgex Quilted Pants,Pants,Morgex,Women,Navy,M,120.99,0.955,fast_mover,0,Restock — no discount needed
Trail Quilted Shoes,Shoes,Trail,Men,Beige Sand,42,165.99,0.955,fast_mover,0,Restock — no discount needed
Sun-Lover Stretch Swimwear,Swimwear,Sun-Lover,Men,Orange Tangerine,XL,50.99,0.956,fast_mover,0,Restock — no discount needed
Tribe Graphic Shirt,Shirt,Tribe,Women,Bright White,M,105.99,0.957,fast_mover,0,Restock — no discount needed
